transaction_id,account_id,customer_id,timestamp,amount,currency,merchant_name,merchant_category,merchant_mcc,transaction_type,payment_channel,city,country,counterparty_iban,label,category,subcategory,is_subscription,is_salary,is_transfer,is_cash_withdrawal,balance_after_transaction
2dd851a220e5482db4a19b9eb9d2fc3d,A00000001,C0000001,2024-02-06T19:40:17,-122.46,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMAZON.COM,shopping,ecommerce,False,False,False,False,-1509.82
b179f2658e654392aa634fec3dc2b777,A00000001,C0000001,2024-02-06T20:34:15,-213.69,USD,Best Buy,shopping,5722,card_payment_contactless,contactless,Chicago,US,,BEST BUY,shopping,electronics,False,False,False,False,-1723.51
9afd3f5d67404d93905d035cd785d2a6,A00000001,C0000001,2024-02-07T12:45:14,-42.95,USD,Nike,shopping,5661,card_payment_online,online,,US,,NIKE,shopping,footwear,False,False,False,False,-1766.46
e2b8f8cd618242549ef8980f6436c7bc,A00000001,C0000001,2024-02-07T10:32:04,-2.69,USD,MTA Transit,transport,4111,card_payment_contactless,contactless,Chicago,US,,MTA TRANSIT,transport,transit,False,False,False,False,-1769.15
d9a1768ac1e247d9bb4be0fcfe3b7dc7,A00000001,C0000001,2024-02-07T21:42:37,-17.59,USD,Disney+,subscriptions,4899,card_payment_online,online,,US,,DISNEY+,subscriptions,streaming_video,False,False,False,False,-1786.74
0026c4f6b89940dd968d5c79357f8720,A00000001,C0000001,2024-02-07T13:51:38,-28.56,USD,Planet Fitness,subscriptions,7997,card_payment,in_store,Chicago,US,,PLANET FITNESS,subscriptions,gym,False,False,False,False,-1815.31
8addf9027de74a9ab04332d2429330b5,A00000001,C0000001,2024-02-07T14:34:03,-22.85,USD,Chipotle,dining,5814,card_payment_online,online,,US,,CHIPOTLE,dining,fast_food,False,False,False,False,-1838.16
f5b27379a9ef46dab6cf08a28a1bd12c,A00000001,C0000001,2024-02-07T09:57:58,-100.0,USD,ATM,finance,6011,atm_withdrawal,atm,Chicago,US,,ATM WITHDRAWAL CHICAGO,finance,atm_withdrawal,False,False,False,True,-1938.16
ea255d60069248d5b73c5b18661c3f92,A00000001,C0000001,2024-02-10T20:50:43,-0.63,USD,eBay,shopping,5942,card_payment_online,online,,US,,EBAY,shopping,ecommerce,False,False,False,False,-1938.79
2740f3e7e9b04c32b83ce15ce3dcb83b,A00000001,C0000001,2024-02-10T20:55:43,-10.52,USD,Cardinal Regional Bank - Overdraft Fee,finance,6012,fee,direct_debit,,US,,OVERDRAFT FEE,finance,overdraft_fee,False,False,False,False,-1949.31
e8ead9393c7949778388c4e380ccfd9f,A00000001,C0000001,2024-02-13T16:46:50,-18.0,USD,Cardinal Regional Bank - Returned Item,finance,6012,fee,direct_debit,,US,,NSF FEE STATE FARM,finance,overdraft_fee,False,False,False,False,-1949.31
1458b1f250174e9bb8a060a2a6ad5004,A00000001,C0000001,2024-02-13T11:14:37,-18.0,USD,Cardinal Regional Bank - Returned Item,finance,6012,fee,direct_debit,,US,,NSF FEE CITY WATER DEPT,finance,overdraft_fee,False,False,False,False,-1949.31
1b97a5f04fb34be4be24026730e1300e,A00000001,C0000001,2024-02-15T15:48:18,-18.0,USD,Cardinal Regional Bank - Returned Item,finance,6012,fee,direct_debit,,US,,NSF FEE SPOTIFY,finance,overdraft_fee,False,False,False,False,-1949.31
40294dcc94644eb5a2903767b72f9a07,A00000001,C0000001,2024-02-23T17:19:43,-18.0,USD,Cardinal Regional Bank - Returned Item,finance,6012,fee,direct_debit,,US,,NSF FEE GEICO AUTO,finance,overdraft_fee,False,False,False,False,-1949.31
e8157da25db7429394b4acd5b75bc804,A00000001,C0000001,2024-02-26T09:54:15,6212.35,USD,EMPLOYER LLC 624,income,0000,ach_credit,transfer,,US,,DIRECT DEP EMPLOYER LLC 624,income,salary,False,True,False,False,4263.05
7407f855f9044a42935b412b50cea5e1,A00000001,C0000001,2024-02-26T18:30:15,-38.0,USD,ExxonMobil,transport,5541,card_payment_contactless,contactless,Chicago,US,,EXXONMOBIL,transport,fuel,False,False,False,False,4225.04
e12e915fb17d4219b5a47cf6a0dfb7d1,A00000001,C0000001,2024-02-26T17:34:11,-86.17,USD,Kroger,groceries,5411,card_payment,in_store,Chicago,US,,KROGER,groceries,supermarket,False,False,False,False,4138.87
93257053733344ccac3d22041356ce1d,A00000001,C0000001,2024-02-26T08:40:57,-86.17,USD,Macy's,shopping,5651,card_payment_contactless,contactless,Chicago,US,,MACY'S,shopping,clothing,False,False,False,False,4052.7
b81f64eb85be4744b729ba8231f49478,A00000001,C0000001,2024-02-27T18:28:25,-34.13,USD,Local Diner,dining,5812,card_payment_contactless,contactless,Chicago,US,,LOCAL DINER,dining,restaurant,False,False,False,False,4018.57
28516a682dfa406d91429c9265b7a03a,A00000001,C0000001,2024-02-27T20:55:43,-11.74,USD,Kroger,groceries,5411,card_payment_contactless,contactless,Chicago,US,,KROGER,groceries,supermarket,False,False,False,False,4006.83
2dac5aa5e9fa48daabee28460874c1f2,A00000001,C0000001,2024-02-28T21:02:45,-39.61,USD,National Grid,utilities,4900,ach_debit,direct_debit,,US,,NATIONAL GRID,utilities,gas,True,False,False,False,3967.22
02887cd9417644a7807d20d7a8a6e8a2,A00000001,C0000001,2024-02-28T07:09:17,-160.24,USD,IKEA,shopping,5712,card_payment_online,online,,US,,IKEA,shopping,home_decor,False,False,False,False,3806.98
01b69c783a7b4ea09e81fedd5564b043,A00000001,C0000001,2024-02-28T18:35:40,-94.7,USD,Walmart,groceries,5411,card_payment,in_store,Chicago,US,,WM SUPERCENTER,groceries,supermarket,False,False,False,False,3712.28
dda5b6c847b84a8ea2dccdca5eac2d0b,A00000001,C0000001,2024-02-28T20:36:47,-41.73,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMAZON.COM,shopping,ecommerce,False,False,False,False,3670.55
4774659c254f445382c36e8e37986b28,A00000001,C0000001,2024-02-28T12:17:40,-80.3,USD,Chevron,transport,5541,card_payment_contactless,contactless,Chicago,US,,CHEVRON,transport,fuel,False,False,False,False,3590.25
0f902210f6e14e63950e8f5a33bc011e,A00000001,C0000001,2024-02-29T13:52:42,-53.08,USD,Walmart,groceries,5411,card_payment_online,online,,US,,WAL MART #,groceries,supermarket,False,False,False,False,3537.18
6750d6fa16fc4ff5b4a5fe97563d19d2,A00000001,C0000001,2024-02-29T17:24:11,-0.63,USD,Kroger,groceries,5411,card_payment,in_store,Chicago,US,,KROGER,groceries,supermarket,False,False,False,False,3536.55
7a1e42f2cf8c4362bfd41db19fb849f3,A00000001,C0000001,2024-03-01T10:08:19,-1980.03,USD,Cardinal Regional Bank - Mortgage,finance,6012,ach_debit,direct_debit,,US,,LOAN PMT MORTGAGE,finance,mortgage,False,False,False,False,1556.52
bd032ccb42cd41e480c66aa22bd305f4,A00000001,C0000001,2024-03-01T19:44:34,-66.54,USD,Aldi,groceries,5411,card_payment,in_store,Chicago,US,,ALDI,groceries,supermarket,False,False,False,False,1489.98
859e5b3585394366abc3e67033d67d32,A00000001,C0000001,2024-03-01T12:43:01,-184.59,USD,Costco,groceries,5411,card_payment_contactless,contactless,Chicago,US,,COSTCO,groceries,supermarket,False,False,False,False,1305.39
6380ba0048b442af82f347115173c822,A00000001,C0000001,2024-03-01T12:16:13,-60.0,USD,ATM,finance,6011,atm_withdrawal,atm,Chicago,US,,ATM WITHDRAWAL CHICAGO,finance,atm_withdrawal,False,False,False,True,1245.39
88f08e50cf8a42deab14e42a2fe3e201,A00000001,C0000001,2024-03-02T07:52:45,-61.52,USD,Home Depot,shopping,5211,card_payment_contactless,contactless,Chicago,US,,HOME DEPOT,shopping,home_improvement,False,False,False,False,1183.87
2f51a9134eb04bd787edf3f50abbfdd7,A00000001,C0000001,2024-03-02T12:53:16,-28.09,USD,SpotHero,transport,7523,card_payment_contactless,contactless,Chicago,US,,SPOTHERO,transport,parking,False,False,False,False,1155.78
c339605c133846a3bf6f0d4ac2fbb520,A00000001,C0000001,2024-03-02T11:29:45,-96.98,USD,Costco,groceries,5411,card_payment,in_store,Chicago,US,,COSTCO,groceries,supermarket,False,False,False,False,1058.8
bf8868f4b00b436b8b20444d26eee1b8,A00000001,C0000001,2024-03-02T13:15:58,-118.07,USD,Kroger,groceries,5411,card_payment_contactless,contactless,Chicago,US,,KROGER,groceries,supermarket,False,False,False,False,940.73
f5449d5f7025455c811738887df98599,A00000001,C0000001,2024-03-03T20:41:38,-440.53,USD,Cardinal Regional Bank - Auto Loan,finance,6012,ach_debit,direct_debit,,US,,LOAN PMT AUTO LOAN,finance,auto_loan,False,False,False,False,500.2
a2efeda265504d2a9fec203a43fc023a,A00000001,C0000001,2024-03-03T16:04:46,-131.71,USD,Whole Foods,groceries,5411,card_payment,in_store,Chicago,US,,WHOLE FOODS,groceries,supermarket,False,False,False,False,368.48
655329fad90248bd96cf9677a94fb0d2,A00000001,C0000001,2024-03-03T09:23:10,-6.44,USD,Starbucks,dining,5814,card_payment_online,online,,US,,STARBUCKS #,dining,coffee,False,False,False,False,362.04
0a4966aa26674f6b9bfba196f563c23c,A00000001,C0000001,2024-03-03T06:29:13,-19.06,USD,Local Bakery,groceries,5462,card_payment_contactless,contactless,Chicago,US,,LOCAL BAKERY,groceries,bakery,False,False,False,False,342.98
b9f95d8d51e2425aa9fd2da4b7bbda79,A00000001,C0000001,2024-03-03T08:13:33,-69.69,USD,Aldi,groceries,5411,card_payment_contactless,contactless,Chicago,US,,ALDI,groceries,supermarket,False,False,False,False,273.29
c8d7afde07ed4c76a8d4e702fb055eb8,A00000001,C0000001,2024-03-03T19:50:49,-13.28,USD,Chick-fil-A,dining,5814,card_payment_online,online,,US,,CHICK-FIL-A,dining,fast_food,False,False,False,False,260.01
95c3b75a19604855954ce8fd7447d8a6,A00000001,C0000001,2024-03-04T08:22:11,-1701.8,USD,Property Mgmt LLC,housing,6513,ach_debit,direct_debit,,US,,ACH RENT,housing,rent,False,False,False,False,-1441.78
4167595958fb4e44a9130222d035a715,A00000001,C0000001,2024-03-04T21:22:58,-105.2,USD,H&M,shopping,5651,card_payment_online,online,,US,,H&M,shopping,clothing,False,False,False,False,-1546.98
bf2ebafd1d4546799793bd1767095f68,A00000001,C0000001,2024-03-04T21:27:58,-15.76,USD,Cardinal Regional Bank - Overdraft Fee,finance,6012,fee,direct_debit,,US,,OVERDRAFT FEE,finance,overdraft_fee,False,False,False,False,-1562.74
850054ed42de4818aa4e16bcf12ef2b7,A00000001,C0000001,2024-03-05T13:54:19,-2.98,USD,MTA Transit,transport,4111,card_payment_contactless,contactless,Chicago,US,,MTA TRANSIT,transport,transit,False,False,False,False,-1565.72
b81ffadec9df4fbfaecfdf732e23fb39,A00000001,C0000001,2024-03-05T13:59:19,-21.01,USD,Cardinal Regional Bank - Overdraft Fee,finance,6012,fee,direct_debit,,US,,OVERDRAFT FEE,finance,overdraft_fee,False,False,False,False,-1586.73
6bf181f7c29e4b9e9d6c858a2540fb90,A00000001,C0000001,2024-03-05T18:18:26,-23.87,USD,7-Eleven,groceries,5411,card_payment,in_store,Chicago,US,,7-ELEVEN,groceries,convenience,False,False,False,False,-1610.61
bc2fd6ea5f6342dea4976181ad71a20a,A00000001,C0000001,2024-03-05T12:00:36,-2.97,USD,MTA Transit,transport,4111,card_payment_contactless,contactless,Chicago,US,,MTA TRANSIT,transport,transit,False,False,False,False,-1613.58
7be3651be9854d2ea63976f42072e355,A00000001,C0000001,2024-03-05T08:28:19,-17.29,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMAZON.COM,shopping,ecommerce,False,False,False,False,-1630.87
53ccbb85caee47dd819ca6ca4fabb2f1,A00000001,C0000001,2024-03-05T14:16:20,-149.68,USD,Costco,groceries,5411,card_payment,in_store,Chicago,US,,COSTCO,groceries,supermarket,False,False,False,False,-1780.55
4cc70bfe2165453da8f4025214f22810,A00000001,C0000001,2024-03-05T14:21:20,-24.73,USD,Cardinal Regional Bank - Overdraft Fee,finance,6012,fee,direct_debit,,US,,OVERDRAFT FEE,finance,overdraft_fee,False,False,False,False,-1805.28
0f9dfc54e35d4855affeb74815061bfc,A00000001,C0000001,2024-03-05T17:26:02,-80.0,USD,ATM,finance,6011,atm_withdrawal,atm,Chicago,US,,ATM WITHDRAWAL CHICAGO,finance,atm_withdrawal,False,False,False,True,-1885.28
39710d7c9495406c89e539ebd82f1dce,A00000001,C0000001,2024-03-06T12:19:57,-18.0,USD,Cardinal Regional Bank - Returned Item,finance,6012,fee,direct_debit,,US,,NSF FEE AT&T,finance,overdraft_fee,False,False,False,False,-1903.28
bcf32c82a4454c3bb4bfb36067a91ef3,A00000001,C0000001,2024-03-06T10:38:38,-15.89,USD,Uber,transport,4121,card_payment_online,online,,US,,UBER TRIP,transport,rideshare,False,False,False,False,-1919.17
681233291b814d9690bcf56c7d189b88,A00000001,C0000001,2024-03-08T13:33:13,-6.48,USD,Local Bakery,groceries,5462,card_payment_contactless,contactless,Chicago,US,,LOCAL BAKERY,groceries,bakery,False,False,False,False,-1925.65
145aeedf93314628b6310952025b01a0,A00000001,C0000001,2024-03-09T07:46:16,-2.99,USD,MTA Transit,transport,4111,card_payment_contactless,contactless,Chicago,US,,MTA TRANSIT,transport,transit,False,False,False,False,-1928.65
25e75a593d014363b49800ddb44b4d6d,A00000001,C0000001,2024-03-09T17:34:07,-10.52,USD,E-ZPass,transport,4784,card_payment_online,online,,US,,E-ZPASS,transport,tolls,False,False,False,False,-1939.16
0f96ed205132423fb6fd1619a4d12683,A00000001,C0000001,2024-03-10T08:55:27,-4.01,USD,MTA Transit,transport,4111,card_payment_contactless,contactless,Chicago,US,,MTA TRANSIT,transport,transit,False,False,False,False,-1943.18
7c9b2403694549ddb5f66deaf3c62e2b,A00000001,C0000001,2024-03-13T19:24:43,-18.0,USD,Cardinal Regional Bank - Returned Item,finance,6012,fee,direct_debit,,US,,NSF FEE STATE FARM,finance,overdraft_fee,False,False,False,False,-1943.18
333d7903daf9498e89add789ac467388,A00000001,C0000001,2024-03-14T15:45:39,-6.74,USD,McDonald's,dining,5814,card_payment_online,online,,US,,MCDONALD'S,dining,fast_food,False,False,False,False,-1949.92
0e67f9edf5fb4927878df5a6708da4bb,A00000001,C0000001,2024-03-14T15:50:39,-12.99,USD,Cardinal Regional Bank - Overdraft Fee,finance,6012,fee,direct_debit,,US,,OVERDRAFT FEE,finance,overdraft_fee,False,False,False,False,-1949.92
a335225e0a4b40eb90933fd9b8f714f8,A00000001,C0000001,2024-03-15T17:29:47,-18.0,USD,Cardinal Regional Bank - Returned Item,finance,6012,fee,direct_debit,,US,,NSF FEE SPOTIFY,finance,overdraft_fee,False,False,False,False,-1949.92
8988040cab9f4b44ba1182c1b6ee04e8,A00000001,C0000001,2024-03-23T19:21:40,-18.0,USD,Cardinal Regional Bank - Returned Item,finance,6012,fee,direct_debit,,US,,NSF FEE GEICO AUTO,finance,overdraft_fee,False,False,False,False,-1949.92
8cb621a483e7448f8d82ee91403f3a6e,A00000001,C0000001,2024-03-26T08:51:34,6537.22,USD,EMPLOYER LLC 624,income,0000,ach_credit,transfer,,US,,DIRECT DEP EMPLOYER LLC 624,income,salary,False,True,False,False,4587.3
56a2c20d3e60420297ff838114708a73,A00000001,C0000001,2024-03-26T11:36:21,-51.74,USD,Family Clinic,health,8011,card_payment_contactless,contactless,Chicago,US,,FAMILY CLINIC,health,doctor,False,False,False,False,4535.56
1f5aa9802f7e4e25afd7e69197afce6c,A00000001,C0000001,2024-03-27T14:40:10,-77.9,USD,Costco Gas,transport,5541,card_payment_contactless,contactless,Chicago,US,,COSTCO GAS,transport,fuel,False,False,False,False,4457.65
7dbd2a2d6f7a4fd088e1339cd05973ac,A00000001,C0000001,2024-03-27T17:09:52,-19.32,USD,AMC Theatres,travel,7832,card_payment_contactless,contactless,Chicago,US,,AMC THEATRES,travel,cinema,False,False,False,False,4438.34
eaa331b361064e218257d3f05c4704b8,A00000001,C0000001,2024-03-27T09:51:06,-111.1,USD,ExxonMobil,transport,5541,card_payment_contactless,contactless,Chicago,US,,EXXONMOBIL,transport,fuel,False,False,False,False,4327.24
263f2388548d4ddbaf0cda6b9c9436eb,A00000001,C0000001,2024-03-27T10:24:32,-72.47,USD,Shell,transport,5541,card_payment,in_store,Chicago,US,,SHELL OIL,transport,fuel,False,False,False,False,4254.77
0ac896fe8fad49e1be50ef8f1c44f57f,A00000001,C0000001,2024-03-28T12:22:29,-39.61,USD,National Grid,utilities,4900,ach_debit,direct_debit,,US,,NATIONAL GRID,utilities,gas,True,False,False,False,4215.15
9a48bb091bf54bb0b2e561aff8d52123,A00000001,C0000001,2024-03-28T16:51:27,-191.85,USD,IKEA,shopping,5712,card_payment_online,online,,US,,IKEA,shopping,home_decor,False,False,False,False,4023.31
c09c0566ba994ad9a73bd19f55bf7f61,A00000001,C0000001,2024-03-28T15:20:50,-54.37,USD,Shell,transport,5541,card_payment_contactless,contactless,Chicago,US,,SHELL SERVICE,transport,fuel,False,False,False,False,3968.93
08b68d8c998f4cc2936bff25746a4158,A00000001,C0000001,2024-03-28T12:38:09,-24.58,USD,AMC Theatres,travel,7832,card_payment,in_store,Chicago,US,,AMC THEATRES,travel,cinema,False,False,False,False,3944.36
653e23bb57564cccbbb122a8bd65c2ca,A00000001,C0000001,2024-03-28T11:17:42,-18.08,USD,Chick-fil-A,dining,5814,card_payment_contactless,contactless,Chicago,US,,CHICK-FIL-A,dining,fast_food,False,False,False,False,3926.27
46278b36cc7d44fc804dfd505e22b403,A00000001,C0000001,2024-03-28T08:06:00,-19.62,USD,E-ZPass,transport,4784,card_payment_online,online,,US,,E-ZPASS,transport,tolls,False,False,False,False,3906.66
76ee10a33672472096cd66fc256de93d,A00000001,C0000001,2024-03-29T12:49:37,-93.24,USD,Costco,groceries,5411,card_payment_contactless,contactless,Chicago,US,,COSTCO,groceries,supermarket,False,False,False,False,3813.41
5f2f87b017314ebcaf84d3e7cb9081f0,A00000001,C0000001,2024-03-29T16:35:38,-12.07,USD,Chick-fil-A,dining,5814,card_payment,in_store,Chicago,US,,CHICK-FIL-A,dining,fast_food,False,False,False,False,3801.34
b75ce8d67fbd46c893f7e0f13f05872e,A00000001,C0000001,2024-03-29T19:29:52,-40.43,USD,Uber Eats,dining,5812,card_payment_online,online,,US,,UBER EATS,dining,delivery,False,False,False,False,3760.91
4a66c7215403471fa269fb4972fbc891,A00000001,C0000001,2024-03-29T10:10:11,-75.7,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMZN MKTP US,shopping,ecommerce,False,False,False,False,3685.21
f4b905beaacc4fbf951a60ba25bf6854,A00000001,C0000001,2024-03-30T18:03:27,-34.64,USD,Aldi,groceries,5411,card_payment,in_store,Chicago,US,,ALDI,groceries,supermarket,False,False,False,False,3650.57
bc8ec33514364304809a9839e143a258,A00000001,C0000001,2024-03-30T10:25:51,-45.88,USD,Olive Garden,dining,5812,card_payment_contactless,contactless,Chicago,US,,OLIVE GARDEN,dining,restaurant,False,False,False,False,3604.69
c5a326a687e64b45b39dfb05d2c6f626,A00000001,C0000001,2024-03-30T12:20:53,-61.13,USD,Uber Eats,dining,5812,card_payment_online,online,,US,,UBER *EATS,dining,delivery,False,False,False,False,3543.56
cc828f4043814cf0b7b28e3f4602621f,A00000001,C0000001,2024-03-31T20:39:57,-4.33,USD,7-Eleven,groceries,5411,card_payment_contactless,contactless,Chicago,US,,7-ELEVEN,groceries,convenience,False,False,False,False,3539.23
5e466f5452924e4085f2b0d90592c637,A00000001,C0000001,2024-03-31T18:07:54,-59.68,USD,Olive Garden,dining,5812,card_payment_contactless,contactless,Chicago,US,,OLIVE GARDEN,dining,restaurant,False,False,False,False,3479.54
237a5ce2439d43cf92effd556fb43811,A00000005,C0000002,2024-01-01T20:30:35,-71.35,USD,Costco Gas,transport,5541,card_payment_contactless,contactless,New York,US,,COSTCO GAS,transport,fuel,False,False,False,False,17878.05
8a773f766acd4ec9819b3c58a1c3b1f5,A00000005,C0000002,2024-01-01T13:45:21,-14.4,USD,E-ZPass,transport,4784,card_payment_online,online,,US,,E-ZPASS,transport,tolls,False,False,False,False,17863.65
aa8bf79bbc38412da0f28cc4a6f39e55,A00000005,C0000002,2024-01-01T19:03:26,-76.7,USD,Macy's,shopping,5651,card_payment_contactless,contactless,New York,US,,MACY'S,shopping,clothing,False,False,False,False,17786.95
fa50edc8326d4b93be9bd330e9f8d731,A00000005,C0000002,2024-01-01T18:06:07,-70.96,USD,Target,groceries,5411,card_payment_contactless,contactless,New York,US,,TARGET,groceries,supermarket,False,False,False,False,17715.99
c4cfcbff2e3f4f09971ed2a229569cc4,A00000005,C0000002,2024-01-01T15:35:20,-100.0,USD,ATM,finance,6011,atm_withdrawal,atm,New York,US,,ATM WITHDRAWAL NEW YORK,finance,atm_withdrawal,False,False,False,True,17615.99
a2f8d21966484710b2a2dc8f323f5363,A00000005,C0000002,2024-01-02T07:55:08,-343.55,USD,Cardinal Regional Bank - Auto Loan,finance,6012,ach_debit,direct_debit,,US,,LOAN PMT AUTO LOAN,finance,auto_loan,False,False,False,False,17272.44
29dad53204d4486c915a40971fcd06ae,A00000005,C0000002,2024-01-02T18:05:28,-144.33,USD,Walmart,groceries,5411,card_payment_online,online,,US,,WAL-MART,groceries,supermarket,False,False,False,False,17128.11
76f26a9f3a1e4cf9979fda0db337ac55,A00000005,C0000002,2024-01-02T10:53:15,-70.43,USD,Trader Joe's,groceries,5411,card_payment,in_store,New York,US,,TRADER JOE'S,groceries,supermarket,False,False,False,False,17057.68
73a89f3875774d06a7913ef6db7b29ea,A00000005,C0000002,2024-01-02T17:32:33,-3.6,USD,MTA Transit,transport,4111,card_payment,in_store,New York,US,,MTA TRANSIT,transport,transit,False,False,False,False,17054.08
564104dc3b4345b488a7043a8ab9a682,A00000005,C0000002,2024-01-02T20:37:45,-140.64,USD,Kroger,groceries,5411,card_payment,in_store,New York,US,,KROGER,groceries,supermarket,False,False,False,False,16913.44
f6e01e7e2d364c5ba3a0f4c2f22c1d8f,A00000005,C0000002,2024-01-02T10:46:42,-276.28,USD,Costco,groceries,5411,card_payment,in_store,New York,US,,COSTCO,groceries,supermarket,False,False,False,False,16637.16
a3b2bf33b76c48e0827c941386457686,A00000005,C0000002,2024-01-03T19:26:39,-2160.71,USD,Realty Partners,housing,6513,ach_debit,direct_debit,,US,,ACH RENT,housing,rent,False,False,False,False,14476.45
0416ca078ab945cfa40f0a72d96d59a9,A00000005,C0000002,2024-01-03T14:49:52,-26.2,USD,Uber,transport,4121,card_payment_online,online,,US,,UBER TRIP,transport,rideshare,False,False,False,False,14450.25
9b8ebf5bb4e9494aadd4b4adae6100d3,A00000005,C0000002,2024-01-04T10:00:55,-28.82,USD,Panera Bread,dining,5814,card_payment_online,online,,US,,PANERA BREAD,dining,fast_food,False,False,False,False,14421.43
a5ba9ce0955e49338050028808defa99,A00000005,C0000002,2024-01-04T18:01:31,-193.38,USD,Best Buy,shopping,5722,card_payment_contactless,contactless,New York,US,,BEST BUY,shopping,electronics,False,False,False,False,14228.05
e999f1c9706042be89ed7d5e00ebefa0,A00000005,C0000002,2024-01-04T21:23:58,-64.76,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMAZON PRIME,shopping,ecommerce,False,False,False,False,14163.29
776a4380298a441ead21cf6876d39365,A00000005,C0000002,2024-01-05T12:07:41,-119.45,USD,Airbnb,travel,7011,card_payment_online,online,,US,,AIRBNB,travel,airbnb,False,False,False,False,14043.84
5837637128634dc3b7fa868ff3141579,A00000005,C0000002,2024-01-05T19:43:00,-27.84,USD,7-Eleven,groceries,5411,card_payment,in_store,New York,US,,7-ELEVEN,groceries,convenience,False,False,False,False,14016.0
2bac3296d4004106ac3e91dc26b6dfa1,A00000005,C0000002,2024-01-06T21:10:27,-66.09,USD,Chevron,transport,5541,card_payment_contactless,contactless,New York,US,,CHEVRON,transport,fuel,False,False,False,False,13949.91
864a224273fa4862b2afd4b97d924d5b,A00000005,C0000002,2024-01-06T12:03:13,-34.38,USD,E-ZPass,transport,4784,card_payment_online,online,,US,,E-ZPASS,transport,tolls,False,False,False,False,13915.52
06f58c59ed6e45838c98dc8c320cdfaa,A00000005,C0000002,2024-01-06T19:39:44,-198.21,USD,Walmart,groceries,5411,card_payment_contactless,contactless,New York,US,,WAL MART #,groceries,supermarket,False,False,False,False,13717.32
cf30984fd7474284984a833a585a1054,A00000005,C0000002,2024-01-07T12:37:23,-17.81,USD,McDonald's,dining,5814,card_payment_contactless,contactless,New York,US,,MCDONALD'S,dining,fast_food,False,False,False,False,13699.51
d29e0c664ecc431394e3175394ce8017,A00000005,C0000002,2024-01-07T10:50:26,-91.99,USD,Chevron,transport,5541,card_payment_contactless,contactless,New York,US,,CHEVRON,transport,fuel,False,False,False,False,13607.52
42295a32e1f3424795a442cd097e7cc6,A00000005,C0000002,2024-01-08T18:00:53,-15.2,USD,Subway,dining,5814,card_payment,in_store,New York,US,,SUBWAY,dining,fast_food,False,False,False,False,13592.31
ef350f204e66474bab70bfba91c29b38,A00000005,C0000002,2024-01-08T14:16:31,-77.73,USD,Aldi,groceries,5411,card_payment_contactless,contactless,New York,US,,ALDI,groceries,supermarket,False,False,False,False,13514.59
7744ca9912d04619a24e249fffc94851,A00000005,C0000002,2024-01-08T18:56:41,-177.21,USD,Costco,groceries,5411,card_payment,in_store,New York,US,,COSTCO,groceries,supermarket,False,False,False,False,13337.38
e38f0ef94b944d32a4fee481c17630cc,A00000005,C0000002,2024-01-08T16:08:35,-31.42,USD,Aldi,groceries,5411,card_payment,in_store,New York,US,,ALDI,groceries,supermarket,False,False,False,False,13305.96
25c51763a9734640926e0287d8843a45,A00000005,C0000002,2024-01-09T12:26:09,-1534.03,USD,Cardinal Regional Bank - Mortgage,finance,6012,ach_debit,direct_debit,,US,,LOAN PMT MORTGAGE,finance,mortgage,False,False,False,False,11771.93
3cfa29407d33480eafe1bce632e5b01e,A00000005,C0000002,2024-01-09T16:28:55,-30.26,USD,Costco Gas,transport,5541,card_payment_contactless,contactless,New York,US,,COSTCO GAS,transport,fuel,False,False,False,False,11741.67
9d86ce1f250c4707bb71b17c2776b23c,A00000005,C0000002,2024-01-10T19:45:33,-23.46,USD,Target,groceries,5411,card_payment_contactless,contactless,New York,US,,TARGET,groceries,supermarket,False,False,False,False,11718.21
7114df465db7440ea2e36b41d25a8cb4,A00000005,C0000002,2024-01-10T13:13:21,-19.92,USD,McDonald's,dining,5814,card_payment,in_store,New York,US,,MCDONALD'S,dining,fast_food,False,False,False,False,11698.29
0e4fab2c4db74f4ea1f0b46dd505d9be,A00000005,C0000002,2024-01-10T11:02:10,-95.59,USD,Kroger,groceries,5411,card_payment_contactless,contactless,New York,US,,KROGER,groceries,supermarket,False,False,False,False,11602.7
96aac524bacb4eaa8f37694315768f30,A00000005,C0000002,2024-01-10T12:26:34,-115.68,USD,Amazon,shopping,5942,card_payment_online,online,,US,,AMZN MKTP US,shopping,ecommerce,False,False,False,False,11487.02
075a8e3e653047aea446ec9c26662b84,A00000005,C0000002,2024-01-10T13:03:21,-0.72,USD,Apple Store,shopping,5732,card_payment_contactless,contactless,New York,US,,APPLE STORE,shopping,electronics,False,False,False,False,11486.3
540e8fcdb695488889174631233ee424,A00000005,C0000002,2024-01-10T06:42:57,-90.32,USD,Chevron,transport,5541,card_payment,in_store,New York,US,,CHEVRON,transport,fuel,False,False,False,False,11395.98
edc2b114040b425591a8bb4588155fdb,A00000005,C0000002,2024-01-13T09:59:54,-60.77,USD,Lowe's,shopping,5211,card_payment_online,online,,US,,LOWE'S,shopping,home_improvement,False,False,False,False,11335.21
